danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,like
0.267,0.0142,10,-27.772,1,0.0424,0.975,0.887,0.0821,0.0737,66.932,audio_features,1C2LChyQhW1xa3JPPKi7Ch,spotify:track:1C2LChyQhW1xa3JPPKi7Ch,https://api.spotify.com/v1/tracks/1C2LChyQhW1xa3JPPKi7Ch,https://api.spotify.com/v1/audio-analysis/1C2LChyQhW1xa3JPPKi7Ch,315794,3,1
0.261,0.00883,2,-29.959,1,0.0455,0.977,0.925,0.122,0.0385,66.42,audio_features,5vHFdLFz6xftHtLqx9daSh,spotify:track:5vHFdLFz6xftHtLqx9daSh,https://api.spotify.com/v1/tracks/5vHFdLFz6xftHtLqx9daSh,https://api.spotify.com/v1/audio-analysis/5vHFdLFz6xftHtLqx9daSh,257672,4,1
0.388,0.0145,4,-33.038,0,0.0298,0.899,0.0158,0.158,0.0626,139.971,audio_features,0Gm6hZEm45tf7hxU4NobJm,spotify:track:0Gm6hZEm45tf7hxU4NobJm,https://api.spotify.com/v1/tracks/0Gm6hZEm45tf7hxU4NobJm,https://api.spotify.com/v1/audio-analysis/0Gm6hZEm45tf7hxU4NobJm,187611,4,1
0.246,0.019,6,-27.03,0,0.0444,0.96,0.461,0.0937,0.0386,63.053,audio_features,509hABhbCEw7ZJ2FvWXIyt,spotify:track:509hABhbCEw7ZJ2FvWXIyt,https://api.spotify.com/v1/tracks/509hABhbCEw7ZJ2FvWXIyt,https://api.spotify.com/v1/audio-analysis/509hABhbCEw7ZJ2FvWXIyt,245917,3,1
0.344,0.0287,3,-28.432,1,0.0348,0.978,0.961,0.0798,0.206,64.958,audio_features,5bX8HQ4Jn9UXvi5elngvCB,spotify:track:5bX8HQ4Jn9UXvi5elngvCB,https://api.spotify.com/v1/tracks/5bX8HQ4Jn9UXvi5elngvCB,https://api.spotify.com/v1/audio-analysis/5bX8HQ4Jn9UXvi5elngvCB,289698,4,1
0.354,0.033,8,-26.578,1,0.0355,0.943,0.126,0.0637,0.154,135.677,audio_features,3cHtZQGrgcaiw2Su1cfKNl,spotify:track:3cHtZQGrgcaiw2Su1cfKNl,https://api.spotify.com/v1/tracks/3cHtZQGrgcaiw2Su1cfKNl,https://api.spotify.com/v1/audio-analysis/3cHtZQGrgcaiw2Su1cfKNl,380787,4,1
0.35,0.00385,0,-37.322,1,0.0421,0.948,0.767,0.411,0.0907,70.124,audio_features,23rUgNrhUkWXWH6nu0wII8,spotify:track:23rUgNrhUkWXWH6nu0wII8,https://api.spotify.com/v1/tracks/23rUgNrhUkWXWH6nu0wII8,https://api.spotify.com/v1/audio-analysis/23rUgNrhUkWXWH6nu0wII8,215693,4,1
0.098,0.00258,5,-34.746,0,0.0451,0.979,0.917,0.0801,0.0869,170.94,audio_features,2onVRU4O0zkJN2qDuwbZvw,spotify:track:2onVRU4O0zkJN2qDuwbZvw,https://api.spotify.com/v1/tracks/2onVRU4O0zkJN2qDuwbZvw,https://api.spotify.com/v1/audio-analysis/2onVRU4O0zkJN2qDuwbZvw,211670,4,1
0.214,0.00198,5,-45.238,0,0.0427,0.927,0.127,0.111,0.215,167.472,audio_features,20Im8jsWeHZIhcA0JdhmDk,spotify:track:20Im8jsWeHZIhcA0JdhmDk,https://api.spotify.com/v1/tracks/20Im8jsWeHZIhcA0JdhmDk,https://api.spotify.com/v1/audio-analysis/20Im8jsWeHZIhcA0JdhmDk,166975,4,1
0.332,0.00357,4,-37.254,0,0.0329,0.977,0.775,0.107,0.222,69.127,audio_features,2m9ZrLDZhkQQtOV7wF4Pd8,spotify:track:2m9ZrLDZhkQQtOV7wF4Pd8,https://api.spotify.com/v1/tracks/2m9ZrLDZhkQQtOV7wF4Pd8,https://api.spotify.com/v1/audio-analysis/2m9ZrLDZhkQQtOV7wF4Pd8,246700,3,1
0.364,0.016,6,-23.644,0,0.0704,0.949,0.715,0.0785,0.104,75.666,audio_features,03fUbRAelgECHhuJ49e5m3,spotify:track:03fUbRAelgECHhuJ49e5m3,https://api.spotify.com/v1/tracks/03fUbRAelgECHhuJ49e5m3,https://api.spotify.com/v1/audio-analysis/03fUbRAelgECHhuJ49e5m3,300016,4,1
0.442,0.0263,4,-19.201,0,0.0514,0.955,0.84,0.109,0.107,95.684,audio_features,74GEApyiSoKkuCaAnQSvLW,spotify:track:74GEApyiSoKkuCaAnQSvLW,https://api.spotify.com/v1/tracks/74GEApyiSoKkuCaAnQSvLW,https://api.spotify.com/v1/audio-analysis/74GEApyiSoKkuCaAnQSvLW,129855,3,1
0.358,0.0223,8,-23.956,1,0.0364,0.994,0.861,0.128,0.0765,69.988,audio_features,4rxkkVCnxzniuhZDLhZp2p,spotify:track:4rxkkVCnxzniuhZDLhZp2p,https://api.spotify.com/v1/tracks/4rxkkVCnxzniuhZDLhZp2p,https://api.spotify.com/v1/audio-analysis/4rxkkVCnxzniuhZDLhZp2p,228389,4,1
0.197,0.0722,9,-22.408,0,0.0327,0.96,0.815,0.118,0.111,58.883,audio_features,0gVbYZBO6uxduw7EfPZlbn,spotify:track:0gVbYZBO6uxduw7EfPZlbn,https://api.spotify.com/v1/tracks/0gVbYZBO6uxduw7EfPZlbn,https://api.spotify.com/v1/audio-analysis/0gVbYZBO6uxduw7EfPZlbn,193019,4,1
0.27,0.00687,11,-30.378,1,0.0489,0.989,0.588,0.122,0.14,67.974,audio_features,0pvHxwNVEQhwX08O6vnma2,spotify:track:0pvHxwNVEQhwX08O6vnma2,https://api.spotify.com/v1/tracks/0pvHxwNVEQhwX08O6vnma2,https://api.spotify.com/v1/audio-analysis/0pvHxwNVEQhwX08O6vnma2,320418,3,1
0.371,0.0326,2,-21.677,1,0.0442,0.991,0.854,0.0622,0.0381,131.306,audio_features,14LXGQubYXhJaj3AQfm4H9,spotify:track:14LXGQubYXhJaj3AQfm4H9,https://api.spotify.com/v1/tracks/14LXGQubYXhJaj3AQfm4H9,https://api.spotify.com/v1/audio-analysis/14LXGQubYXhJaj3AQfm4H9,156761,4,1
0.261,0.0279,0,-22.639,1,0.0491,0.986,0.899,0.0855,0.0372,70.977,audio_features,4UPmyab4K7aKgkbzJs3JDe,spotify:track:4UPmyab4K7aKgkbzJs3JDe,https://api.spotify.com/v1/tracks/4UPmyab4K7aKgkbzJs3JDe,https://api.spotify.com/v1/audio-analysis/4UPmyab4K7aKgkbzJs3JDe,160340,3,1
0.493,0.121,2,-28.822,0,0.0584,0.175,0.352,0.37,0.553,110.034,audio_features,2TI5eQdSSrN6iFhix7gTpI,spotify:track:2TI5eQdSSrN6iFhix7gTpI,https://api.spotify.com/v1/tracks/2TI5eQdSSrN6iFhix7gTpI,https://api.spotify.com/v1/audio-analysis/2TI5eQdSSrN6iFhix7gTpI,150204,4,1
0.498,0.086,9,-24.037,0,0.0435,0.986,0.897,0.11,0.0394,136.232,audio_features,6BazsMdGDmPqUxhpHQx8Am,spotify:track:6BazsMdGDmPqUxhpHQx8Am,https://api.spotify.com/v1/tracks/6BazsMdGDmPqUxhpHQx8Am,https://api.spotify.com/v1/audio-analysis/6BazsMdGDmPqUxhpHQx8Am,102531,4,1
0.269,0.0138,8,-28.216,1,0.0413,0.99,0.824,0.0856,0.0381,83.425,audio_features,038GYeoccVWK2k3TKwTaCD,spotify:track:038GYeoccVWK2k3TKwTaCD,https://api.spotify.com/v1/tracks/038GYeoccVWK2k3TKwTaCD,https://api.spotify.com/v1/audio-analysis/038GYeoccVWK2k3TKwTaCD,202867,4,1
0.293,0.000952,2,-30.838,0,0.0536,0.982,0.747,0.0863,0.0421,137.902,audio_features,7sRGidw2f7PbtA6b3VKyQr,spotify:track:7sRGidw2f7PbtA6b3VKyQr,https://api.spotify.com/v1/tracks/7sRGidw2f7PbtA6b3VKyQr,https://api.spotify.com/v1/audio-analysis/7sRGidw2f7PbtA6b3VKyQr,167863,3,1
0.341,0.0104,2,-24.675,0,0.0371,0.981,0.87,0.0643,0.115,72.711,audio_features,3gTAPX4GTQy2KN8qumb143,spotify:track:3gTAPX4GTQy2KN8qumb143,https://api.spotify.com/v1/tracks/3gTAPX4GTQy2KN8qumb143,https://api.spotify.com/v1/audio-analysis/3gTAPX4GTQy2KN8qumb143,247798,3,1
0.306,0.00706,9,-33.491,1,0.0519,0.982,0.774,0.0673,0.0662,68.956,audio_features,0tx4fkBbOrDgqxehUENRkg,spotify:track:0tx4fkBbOrDgqxehUENRkg,https://api.spotify.com/v1/tracks/0tx4fkBbOrDgqxehUENRkg,https://api.spotify.com/v1/audio-analysis/0tx4fkBbOrDgqxehUENRkg,282567,3,1
0.245,0.231,9,-15.36,1,0.0436,0.933,0.863,0.304,0.0401,114.425,audio_features,2iiYf5eHGzxx32Ioy8nyrn,spotify:track:2iiYf5eHGzxx32Ioy8nyrn,https://api.spotify.com/v1/tracks/2iiYf5eHGzxx32Ioy8nyrn,https://api.spotify.com/v1/audio-analysis/2iiYf5eHGzxx32Ioy8nyrn,232594,3,1
0.242,0.0289,4,-27.791,0,0.042,0.986,0.931,0.111,0.0939,71.731,audio_features,5qu1zmgpldQh5Msc1OlnId,spotify:track:5qu1zmgpldQh5Msc1OlnId,https://api.spotify.com/v1/tracks/5qu1zmgpldQh5Msc1OlnId,https://api.spotify.com/v1/audio-analysis/5qu1zmgpldQh5Msc1OlnId,191242,4,1
0.329,0.0444,5,-18.123,0,0.0403,0.928,0.922,0.22,0.0831,142.932,audio_features,0a5MJjheW7jAwRim8bIskz,spotify:track:0a5MJjheW7jAwRim8bIskz,https://api.spotify.com/v1/tracks/0a5MJjheW7jAwRim8bIskz,https://api.spotify.com/v1/audio-analysis/0a5MJjheW7jAwRim8bIskz,232333,5,1
0.284,0.0921,7,-20.558,0,0.0385,0.754,0.275,0.128,0.128,78.488,audio_features,1yQnJOlS4ONvlwImK3fsYT,spotify:track:1yQnJOlS4ONvlwImK3fsYT,https://api.spotify.com/v1/tracks/1yQnJOlS4ONvlwImK3fsYT,https://api.spotify.com/v1/audio-analysis/1yQnJOlS4ONvlwImK3fsYT,242573,4,1
0.217,0.0351,8,-29.229,1,0.0622,0.971,0.444,0.0918,0.0468,67.998,audio_features,05XTctupQVME7jA7Xqhhqa,spotify:track:05XTctupQVME7jA7Xqhhqa,https://api.spotify.com/v1/tracks/05XTctupQVME7jA7Xqhhqa,https://api.spotify.com/v1/audio-analysis/05XTctupQVME7jA7Xqhhqa,230949,5,1
0.327,0.0702,7,-20.485,0,0.0399,0.898,0.915,0.123,0.0955,78.29,audio_features,3N2fy9KFCovQRMHn9GTSUK,spotify:track:3N2fy9KFCovQRMHn9GTSUK,https://api.spotify.com/v1/tracks/3N2fy9KFCovQRMHn9GTSUK,https://api.spotify.com/v1/audio-analysis/3N2fy9KFCovQRMHn9GTSUK,145737,3,1
0.274,0.222,3,-16.744,1,0.0391,0.658,0.881,0.171,0.0523,83.443,audio_features,3Ydv1qwm26fRnagZDYOntV,spotify:track:3Ydv1qwm26fRnagZDYOntV,https://api.spotify.com/v1/tracks/3Ydv1qwm26fRnagZDYOntV,https://api.spotify.com/v1/audio-analysis/3Ydv1qwm26fRnagZDYOntV,171938,3,1
0.306,0.0293,2,-26.643,1,0.0372,0.992,0.937,0.152,0.201,177.794,audio_features,3w4eBfZoMSmVOOJuMYT6oV,spotify:track:3w4eBfZoMSmVOOJuMYT6oV,https://api.spotify.com/v1/tracks/3w4eBfZoMSmVOOJuMYT6oV,https://api.spotify.com/v1/audio-analysis/3w4eBfZoMSmVOOJuMYT6oV,209006,3,1
0.393,0.00583,4,-26.326,0,0.0364,0.988,0.901,0.321,0.171,69.017,audio_features,20wuKc7Dgr0AZNR3jP0tAW,spotify:track:20wuKc7Dgr0AZNR3jP0tAW,https://api.spotify.com/v1/tracks/20wuKc7Dgr0AZNR3jP0tAW,https://api.spotify.com/v1/audio-analysis/20wuKc7Dgr0AZNR3jP0tAW,181995,3,1
0.375,0.00223,0,-29.705,1,0.0577,0.986,0.945,0.0649,0.151,68.29,audio_features,6ljfePVpuaKWsVRsSSqPeK,spotify:track:6ljfePVpuaKWsVRsSSqPeK,https://api.spotify.com/v1/tracks/6ljfePVpuaKWsVRsSSqPeK,https://api.spotify.com/v1/audio-analysis/6ljfePVpuaKWsVRsSSqPeK,208170,4,1
0.326,0.0162,0,-27.934,1,0.0346,0.986,0.887,0.185,0.11,80.225,audio_features,5LILPnTejoLawFiHg4XxNE,spotify:track:5LILPnTejoLawFiHg4XxNE,https://api.spotify.com/v1/tracks/5LILPnTejoLawFiHg4XxNE,https://api.spotify.com/v1/audio-analysis/5LILPnTejoLawFiHg4XxNE,149734,4,1
0.454,0.0365,4,-22.499,1,0.0424,0.989,0.79,0.314,0.161,66.283,audio_features,36F3c4KdvbaXUKLgR5QZ4r,spotify:track:36F3c4KdvbaXUKLgR5QZ4r,https://api.spotify.com/v1/tracks/36F3c4KdvbaXUKLgR5QZ4r,https://api.spotify.com/v1/audio-analysis/36F3c4KdvbaXUKLgR5QZ4r,109819,4,1
0.237,0.0406,9,-21.562,1,0.0355,0.983,0.896,0.207,0.0569,65.972,audio_features,0ZpLuuLSvvfxQCw7AXE8WU,spotify:track:0ZpLuuLSvvfxQCw7AXE8WU,https://api.spotify.com/v1/tracks/0ZpLuuLSvvfxQCw7AXE8WU,https://api.spotify.com/v1/audio-analysis/0ZpLuuLSvvfxQCw7AXE8WU,286459,4,1
0.21,0.00993,2,-28.846,1,0.0455,0.989,0.823,0.0843,0.0721,65.62,audio_features,0wTuMUU2m6EZVyNL56fHuH,spotify:track:0wTuMUU2m6EZVyNL56fHuH,https://api.spotify.com/v1/tracks/0wTuMUU2m6EZVyNL56fHuH,https://api.spotify.com/v1/audio-analysis/0wTuMUU2m6EZVyNL56fHuH,282410,4,1
0.223,0.0942,8,-19.153,0,0.0447,0.94,0.36,0.0992,0.057,136.264,audio_features,2ShBkYvJyynFuPzlFAT6De,spotify:track:2ShBkYvJyynFuPzlFAT6De,https://api.spotify.com/v1/tracks/2ShBkYvJyynFuPzlFAT6De,https://api.spotify.com/v1/audio-analysis/2ShBkYvJyynFuPzlFAT6De,255687,4,1
0.341,0.0634,2,-21.361,0,0.0415,0.989,0.864,0.115,0.148,64.559,audio_features,7HRpfpbmd8PSiibMSvdPvT,spotify:track:7HRpfpbmd8PSiibMSvdPvT,https://api.spotify.com/v1/tracks/7HRpfpbmd8PSiibMSvdPvT,https://api.spotify.com/v1/audio-analysis/7HRpfpbmd8PSiibMSvdPvT,206838,5,1
0.438,0.00515,8,-27.789,0,0.0643,0.985,0.356,0.095,0.341,69.29,audio_features,7LrRpKNQjZvS1q6ct008ah,spotify:track:7LrRpKNQjZvS1q6ct008ah,https://api.spotify.com/v1/tracks/7LrRpKNQjZvS1q6ct008ah,https://api.spotify.com/v1/audio-analysis/7LrRpKNQjZvS1q6ct008ah,216633,4,1
0.293,0.00704,6,-30.485,0,0.0377,0.99,0.908,0.0682,0.0567,69.943,audio_features,0kzSfrJzR0pXmy7Ti4nx0O,spotify:track:0kzSfrJzR0pXmy7Ti4nx0O,https://api.spotify.com/v1/tracks/0kzSfrJzR0pXmy7Ti4nx0O,https://api.spotify.com/v1/audio-analysis/0kzSfrJzR0pXmy7Ti4nx0O,238367,4,1
0.301,0.0147,1,-28.237,1,0.0516,0.99,0.584,0.116,0.0495,67.456,audio_features,2xLHOgU3YKhVSnOB59kCbP,spotify:track:2xLHOgU3YKhVSnOB59kCbP,https://api.spotify.com/v1/tracks/2xLHOgU3YKhVSnOB59kCbP,https://api.spotify.com/v1/audio-analysis/2xLHOgU3YKhVSnOB59kCbP,231262,4,1
0.297,0.094,0,-16.466,0,0.0332,0.81,0.01,0.347,0.107,53.079,audio_features,52SPVfGbOthj5HUU0jIwnT,spotify:track:52SPVfGbOthj5HUU0jIwnT,https://api.spotify.com/v1/tracks/52SPVfGbOthj5HUU0jIwnT,https://api.spotify.com/v1/audio-analysis/52SPVfGbOthj5HUU0jIwnT,177633,4,1
0.238,0.0856,2,-16.967,0,0.039,0.973,0.891,0.317,0.0388,140.348,audio_features,6O6SSslBF6pzHRRag9hR6u,spotify:track:6O6SSslBF6pzHRRag9hR6u,https://api.spotify.com/v1/tracks/6O6SSslBF6pzHRRag9hR6u,https://api.spotify.com/v1/audio-analysis/6O6SSslBF6pzHRRag9hR6u,194194,5,1
0.248,0.0167,7,-27.503,0,0.0367,0.961,0.933,0.109,0.0371,67.777,audio_features,1c4BKtutBcKAeGzHpdKUsz,spotify:track:1c4BKtutBcKAeGzHpdKUsz,https://api.spotify.com/v1/tracks/1c4BKtutBcKAeGzHpdKUsz,https://api.spotify.com/v1/audio-analysis/1c4BKtutBcKAeGzHpdKUsz,313835,4,1
0.206,0.0698,8,-20.95,1,0.0399,0.959,0.728,0.0611,0.0618,87.263,audio_features,5CSt2VwYTymSDWLXf2gNUv,spotify:track:5CSt2VwYTymSDWLXf2gNUv,https://api.spotify.com/v1/tracks/5CSt2VwYTymSDWLXf2gNUv,https://api.spotify.com/v1/audio-analysis/5CSt2VwYTymSDWLXf2gNUv,280790,4,1
0.245,0.0686,9,-19.866,0,0.037,0.958,0.0108,0.102,0.0779,69.259,audio_features,5gsc0UOH9LuDYsIBcoP29V,spotify:track:5gsc0UOH9LuDYsIBcoP29V,https://api.spotify.com/v1/tracks/5gsc0UOH9LuDYsIBcoP29V,https://api.spotify.com/v1/audio-analysis/5gsc0UOH9LuDYsIBcoP29V,279928,4,1
0.318,0.109,9,-21.379,1,0.0374,0.965,0.862,0.134,0.187,113.251,audio_features,4QSvbtPKZtmUqdbXL788SV,spotify:track:4QSvbtPKZtmUqdbXL788SV,https://api.spotify.com/v1/tracks/4QSvbtPKZtmUqdbXL788SV,https://api.spotify.com/v1/audio-analysis/4QSvbtPKZtmUqdbXL788SV,190877,4,1
0.261,0.174,0,-17.297,0,0.0311,0.957,0.852,0.0857,0.17,73.869,audio_features,2BDHqmGkDKESMLVPM6H8SM,spotify:track:2BDHqmGkDKESMLVPM6H8SM,https://api.spotify.com/v1/tracks/2BDHqmGkDKESMLVPM6H8SM,https://api.spotify.com/v1/audio-analysis/2BDHqmGkDKESMLVPM6H8SM,203860,4,1
0.194,0.0484,3,-26.386,1,0.0465,0.869,0.0116,0.114,0.0396,115.852,audio_features,0Vf35gY9h5D8i8ESffz3Ox,spotify:track:0Vf35gY9h5D8i8ESffz3Ox,https://api.spotify.com/v1/tracks/0Vf35gY9h5D8i8ESffz3Ox,https://api.spotify.com/v1/audio-analysis/0Vf35gY9h5D8i8ESffz3Ox,295785,4,1
0.154,0.0419,5,-23.775,1,0.0357,0.941,0.804,0.112,0.0507,79.605,audio_features,6H7BticxjvZybYi5PZNDtJ,spotify:track:6H7BticxjvZybYi5PZNDtJ,https://api.spotify.com/v1/tracks/6H7BticxjvZybYi5PZNDtJ,https://api.spotify.com/v1/audio-analysis/6H7BticxjvZybYi5PZNDtJ,276689,4,1
0.0918,0.0938,0,-26.895,1,0.0363,0.83,0.322,0.0835,0.0542,177.153,audio_features,3r633ihFCDZwMfIWiNWA90,spotify:track:3r633ihFCDZwMfIWiNWA90,https://api.spotify.com/v1/tracks/3r633ihFCDZwMfIWiNWA90,https://api.spotify.com/v1/audio-analysis/3r633ihFCDZwMfIWiNWA90,198583,3,1
0.24,0.111,6,-17.922,1,0.0377,0.853,0.546,0.108,0.23,69.862,audio_features,3m3j3vteYvbO8lFJaail1b,spotify:track:3m3j3vteYvbO8lFJaail1b,https://api.spotify.com/v1/tracks/3m3j3vteYvbO8lFJaail1b,https://api.spotify.com/v1/audio-analysis/3m3j3vteYvbO8lFJaail1b,310387,4,1
0.116,0.189,4,-20.76,0,0.0425,0.671,0.594,0.231,0.0319,93.164,audio_features,5PnPf3gQRmbjABjzin6kBG,spotify:track:5PnPf3gQRmbjABjzin6kBG,https://api.spotify.com/v1/tracks/5PnPf3gQRmbjABjzin6kBG,https://api.spotify.com/v1/audio-analysis/5PnPf3gQRmbjABjzin6kBG,277708,3,1
0.0967,0.183,6,-19.201,1,0.0424,0.94,0.914,0.147,0.0365,47.815,audio_features,1rE4RmJrfLdVmZvG8yuxHL,spotify:track:1rE4RmJrfLdVmZvG8yuxHL,https://api.spotify.com/v1/tracks/1rE4RmJrfLdVmZvG8yuxHL,https://api.spotify.com/v1/audio-analysis/1rE4RmJrfLdVmZvG8yuxHL,259553,3,1
0.365,0.0443,0,-23.935,0,0.0406,0.98,0.934,0.159,0.0636,141.29,audio_features,3KtXpJ1kdybKzOqqCbNsqS,spotify:track:3KtXpJ1kdybKzOqqCbNsqS,https://api.spotify.com/v1/tracks/3KtXpJ1kdybKzOqqCbNsqS,https://api.spotify.com/v1/audio-analysis/3KtXpJ1kdybKzOqqCbNsqS,246387,4,1
0.191,0.0904,0,-25.159,1,0.0394,0.872,0.034,0.289,0.0852,66.961,audio_features,2MKrUWkyZKXsWlq84Ev7Vw,spotify:track:2MKrUWkyZKXsWlq84Ev7Vw,https://api.spotify.com/v1/tracks/2MKrUWkyZKXsWlq84Ev7Vw,https://api.spotify.com/v1/audio-analysis/2MKrUWkyZKXsWlq84Ev7Vw,192131,3,1
0.232,0.0171,0,-25.032,1,0.042,0.971,0.931,0.102,0.0785,71.182,audio_features,2G4iTQAh0ffRunIEOXyDh2,spotify:track:2G4iTQAh0ffRunIEOXyDh2,https://api.spotify.com/v1/tracks/2G4iTQAh0ffRunIEOXyDh2,https://api.spotify.com/v1/audio-analysis/2G4iTQAh0ffRunIEOXyDh2,202057,4,1
0.196,0.104,5,-21.814,0,0.0338,0.708,0.708,0.0973,0.0392,93.7,audio_features,0Bj4esdX3S6S4zPoOTyPqA,spotify:track:0Bj4esdX3S6S4zPoOTyPqA,https://api.spotify.com/v1/tracks/0Bj4esdX3S6S4zPoOTyPqA,https://api.spotify.com/v1/audio-analysis/0Bj4esdX3S6S4zPoOTyPqA,205897,4,1
0.107,0.251,0,-17.003,0,0.04,0.783,0.814,0.123,0.0617,68.774,audio_features,4LAx4kqJeIPLgRD0PgnujS,spotify:track:4LAx4kqJeIPLgRD0PgnujS,https://api.spotify.com/v1/tracks/4LAx4kqJeIPLgRD0PgnujS,https://api.spotify.com/v1/audio-analysis/4LAx4kqJeIPLgRD0PgnujS,240823,3,1
0.218,0.293,5,-19.424,1,0.0559,0.787,0.933,0.0848,0.0549,59.536,audio_features,0t9btGUvf98RulteuMaMNE,spotify:track:0t9btGUvf98RulteuMaMNE,https://api.spotify.com/v1/tracks/0t9btGUvf98RulteuMaMNE,https://api.spotify.com/v1/audio-analysis/0t9btGUvf98RulteuMaMNE,172669,4,1
0.196,0.104,5,-21.814,0,0.0338,0.708,0.708,0.0973,0.0392,93.7,audio_features,5fqReATSAPpjcgtKJjqFlU,spotify:track:5fqReATSAPpjcgtKJjqFlU,https://api.spotify.com/v1/tracks/5fqReATSAPpjcgtKJjqFlU,https://api.spotify.com/v1/audio-analysis/5fqReATSAPpjcgtKJjqFlU,205897,4,1
0.284,0.0201,10,-23.938,1,0.0404,0.981,0.822,0.0801,0.17,182.897,audio_features,2OlkPV6RlGTlBv2UX8CXK9,spotify:track:2OlkPV6RlGTlBv2UX8CXK9,https://api.spotify.com/v1/tracks/2OlkPV6RlGTlBv2UX8CXK9,https://api.spotify.com/v1/audio-analysis/2OlkPV6RlGTlBv2UX8CXK9,174759,3,1
0.199,0.137,9,-17.964,0,0.0423,0.938,0.317,0.214,0.0752,173.911,audio_features,7awxUnfxuy72jBrWVPLrOK,spotify:track:7awxUnfxuy72jBrWVPLrOK,https://api.spotify.com/v1/tracks/7awxUnfxuy72jBrWVPLrOK,https://api.spotify.com/v1/audio-analysis/7awxUnfxuy72jBrWVPLrOK,150413,3,1
0.205,0.0438,9,-27.627,0,0.0362,0.795,0.275,0.0917,0.066,84.524,audio_features,7zZ1MN85RCJaTV5AHGRRIn,spotify:track:7zZ1MN85RCJaTV5AHGRRIn,https://api.spotify.com/v1/tracks/7zZ1MN85RCJaTV5AHGRRIn,https://api.spotify.com/v1/audio-analysis/7zZ1MN85RCJaTV5AHGRRIn,385907,4,1
0.237,0.0726,6,-20.086,1,0.0402,0.966,0.908,0.0791,0.0787,145.719,audio_features,0J20yFfAnccvAtHfeFQlMy,spotify:track:0J20yFfAnccvAtHfeFQlMy,https://api.spotify.com/v1/tracks/0J20yFfAnccvAtHfeFQlMy,https://api.spotify.com/v1/audio-analysis/0J20yFfAnccvAtHfeFQlMy,180872,3,1
0.256,0.0749,3,-19.505,0,0.0404,0.966,0.825,0.0952,0.0663,66.314,audio_features,1J1YIjnAN4AIyCWuivQEns,spotify:track:1J1YIjnAN4AIyCWuivQEns,https://api.spotify.com/v1/tracks/1J1YIjnAN4AIyCWuivQEns,https://api.spotify.com/v1/audio-analysis/1J1YIjnAN4AIyCWuivQEns,237322,4,1
0.134,0.0461,9,-22.03,1,0.0366,0.938,0.876,0.0858,0.0389,79.166,audio_features,1YX9FbLtdN61lz9jV1r2J6,spotify:track:1YX9FbLtdN61lz9jV1r2J6,https://api.spotify.com/v1/tracks/1YX9FbLtdN61lz9jV1r2J6,https://api.spotify.com/v1/audio-analysis/1YX9FbLtdN61lz9jV1r2J6,194325,3,1
0.206,0.157,0,-20.499,0,0.036,0.934,0.696,0.129,0.0864,78.77,audio_features,0z8cRCc8liChqWQ5cerqDG,spotify:track:0z8cRCc8liChqWQ5cerqDG,https://api.spotify.com/v1/tracks/0z8cRCc8liChqWQ5cerqDG,https://api.spotify.com/v1/audio-analysis/0z8cRCc8liChqWQ5cerqDG,197721,4,1
0.231,0.0417,6,-24.387,1,0.041,0.848,0.961,0.155,0.1,72.823,audio_features,537xX0cqqYpySfTKebG3dd,spotify:track:537xX0cqqYpySfTKebG3dd,https://api.spotify.com/v1/tracks/537xX0cqqYpySfTKebG3dd,https://api.spotify.com/v1/audio-analysis/537xX0cqqYpySfTKebG3dd,142054,3,1
0.233,0.148,0,-24.273,0,0.04,0.953,0.798,0.0816,0.0375,134.098,audio_features,1VEhoLcGVWfw6VL9gKzCq7,spotify:track:1VEhoLcGVWfw6VL9gKzCq7,https://api.spotify.com/v1/tracks/1VEhoLcGVWfw6VL9gKzCq7,https://api.spotify.com/v1/audio-analysis/1VEhoLcGVWfw6VL9gKzCq7,253753,4,1
0.31,0.0187,1,-26.46,0,0.0445,0.992,0.918,0.109,0.0946,71.193,audio_features,4WiShyOgQ6I63bW5q1xX4i,spotify:track:4WiShyOgQ6I63bW5q1xX4i,https://api.spotify.com/v1/tracks/4WiShyOgQ6I63bW5q1xX4i,https://api.spotify.com/v1/audio-analysis/4WiShyOgQ6I63bW5q1xX4i,276323,5,1
0.315,0.017,6,-25.445,1,0.0476,0.965,0.922,0.102,0.0646,97.353,audio_features,1a79dmjfPlMq5R9yg9a6K5,spotify:track:1a79dmjfPlMq5R9yg9a6K5,https://api.spotify.com/v1/tracks/1a79dmjfPlMq5R9yg9a6K5,https://api.spotify.com/v1/audio-analysis/1a79dmjfPlMq5R9yg9a6K5,218044,1,1
0.228,0.31,10,-12.894,1,0.0402,0.955,0.853,0.195,0.199,87.311,audio_features,51LccI8ll6pu1IDuJsxxkP,spotify:track:51LccI8ll6pu1IDuJsxxkP,https://api.spotify.com/v1/tracks/51LccI8ll6pu1IDuJsxxkP,https://api.spotify.com/v1/audio-analysis/51LccI8ll6pu1IDuJsxxkP,172643,4,1
0.414,0.177,11,-17.718,0,0.0579,0.897,0.914,0.119,0.143,137.021,audio_features,2gV154FI9zbEPv5LMJHMSt,spotify:track:2gV154FI9zbEPv5LMJHMSt,https://api.spotify.com/v1/tracks/2gV154FI9zbEPv5LMJHMSt,https://api.spotify.com/v1/audio-analysis/2gV154FI9zbEPv5LMJHMSt,204722,4,1
